Date,Customer,Material,Quantity,MixType,Rate,Total_INR,Year
2020-05-01,RK Traders,20mm,1.57,DryMix,2452.55,3841.4,2020
2023-06-29,Ashok,40mm,1.07,DryMix,2127.91,2278.46,2023
2024-03-01,Talangeni,6mm,7.16,WetMix,1614.67,11553.73,2024
2023-01-06,Suresh,12mm,2.98,WetMix,1440.48,4295.44,2023
2020-08-01,Naresh,12mm,1.83,WetMix,1097.44,2010.13,2020
2021-11-18,Ashok,20mm,9.36,DryMix,2543.38,23805.44,2021
2023-03-07,RK Traders,20mm,7.48,DryMix,2851.69,21327.61,2023
2024-10-20,Naresh,6mm,9.48,WetMix,1567.72,14861.79,2024
2020-05-31,Naresh,40mm,4.49,DryMix,1865.65,8381.82,2020
2023-04-06,Ashok,40mm,7.69,DryMix,2030.7,15620.87,2023
2021-04-05,Meghana,Dust,5.95,WetMix,1384.0,8228.62,2021
2023-12-14,Naresh,20mm,9.67,DryMix,3107.06,30057.89,2023
2024-05-31,Talangeni,Dust,11.24,WetMix,1495.95,16820.89,2024
2021-04-18,Ashok,40mm,11.67,DryMix,2019.62,23572.48,2021
2021-01-30,RK Traders,6mm,1.38,WetMix,1511.77,2080.7,2021
2021-11-23,RK Traders,6mm,5.09,WetMix,1421.29,7233.85,2021
2022-12-16,Naresh,6mm,4.02,WetMix,1497.11,6025.2,2022
2021-06-06,Talangeni,6mm,5.52,WetMix,1449.61,8006.52,2021
2024-10-01,Suresh,40mm,3.8,DryMix,2249.2,8542.88,2024
2021-03-22,Prasad Reddy,Dust,8.26,WetMix,1178.88,9740.42,2021
2021-01-30,Suresh,20mm,6.86,DryMix,2871.72,19710.97,2021
2023-01-19,Meghana,12mm,4.82,WetMix,1489.29,7184.27,2023
2021-01-03,Suresh,6mm,3.22,WetMix,1487.19,4788.06,2021
2024-07-07,Ashok,6mm,1.0,WetMix,1799.0,1791.73,2024
2024-02-10,Ashok,40mm,3.53,DryMix,2161.13,7628.02,2024
2024-07-16,Talangeni,Dust,1.23,WetMix,1462.17,1792.53,2024
2023-10-13,Talangeni,40mm,5.35,DryMix,2290.23,12253.09,2023
2021-11-11,Suresh,40mm,8.56,DryMix,1939.53,16594.75,2021
2023-08-17,Suresh,Dust,1.32,WetMix,1339.73,1767.09,2023
2022-07-11,Ashok,12mm,2.16,WetMix,1268.32,2741.83,2022
2021-07-03,Ashok,6mm,5.48,WetMix,1503.12,8241.71,2021
2020-08-11,Ashok,12mm,5.55,WetMix,1217.32,6761.62,2020
2020-06-30,Talangeni,6mm,10.31,WetMix,1278.01,13172.35,2020
2022-10-23,RK Traders,6mm,9.69,WetMix,1551.21,15023.62,2022
2023-05-11,Prasad Reddy,40mm,13.73,DryMix,2272.87,31209.14,2023
2022-12-05,Naresh,12mm,7.76,WetMix,1256.31,9751.9,2022
2020-05-02,Ashok,20mm,11.1,DryMix,2314.17,25693.82,2020
2021-09-06,Prasad Reddy,20mm,5.99,DryMix,2809.71,16839.9,2021
2021-12-03,Talangeni,40mm,6.87,DryMix,2006.13,13772.77,2021
2022-08-17,Suresh,12mm,2.9,WetMix,1466.04,4245.67,2022
2020-08-17,Ashok,6mm,2.22,WetMix,1357.25,3013.46,2020
2021-05-16,Prasad Reddy,6mm,14.3,WetMix,1366.7,19543.84,2021
2021-01-21,Suresh,12mm,7.36,WetMix,1246.84,9171.11,2021
2022-10-01,Meghana,12mm,1.57,WetMix,1315.18,2070.95,2022
2023-07-08,Prasad Reddy,40mm,1.5,DryMix,1921.72,2884.2,2023
2020-02-16,Ashok,6mm,8.83,WetMix,1318.41,11647.91,2020
2020-06-03,Talangeni,12mm,2.2,WetMix,1217.46,2682.05,2020
2023-05-25,Prasad Reddy,40mm,4.06,DryMix,2151.14,8728.5,2023
2021-06-16,Meghana,40mm,7.37,DryMix,2003.92,14764.88,2021
2022-02-26,Meghana,12mm,4.13,WetMix,1351.05,5583.57,2022
2023-07-18,Talangeni,12mm,1.58,WetMix,1475.94,2334.22,2023
2023-01-12,Meghana,6mm,9.72,WetMix,1565.62,15221.58,2023
2023-12-19,Meghana,6mm,6.77,WetMix,1453.13,9830.66,2023
2020-01-14,Prasad Reddy,6mm,3.53,WetMix,1330.92,4694.61,2020
2021-08-25,Talangeni,6mm,2.03,WetMix,1395.66,2833.52,2021
2022-09-14,Ashok,Dust,8.71,WetMix,1430.97,12467.05,2022
2022-12-01,Prasad Reddy,Dust,2.34,WetMix,1276.25,2991.52,2022
2021-06-20,Suresh,20mm,1.66,DryMix,2739.07,4538.68,2021
2023-12-20,Prasad Reddy,Dust,9.03,WetMix,1348.63,12174.96,2023
2021-09-28,Meghana,12mm,1.55,WetMix,1355.11,2102.07,2021
2023-01-10,RK Traders,12mm,5.29,WetMix,1502.19,7949.79,2023
2021-06-19,Prasad Reddy,Dust,5.41,WetMix,1170.19,6328.37,2021
2020-04-26,Suresh,Dust,3.69,WetMix,1229.31,4534.84,2020
2020-02-15,Meghana,40mm,1.4,DryMix,1802.67,2521.57,2020
2022-04-24,Ashok,20mm,13.54,DryMix,3090.05,41829.91,2022
2024-02-16,Prasad Reddy,40mm,9.53,DryMix,2141.68,20400.66,2024
2023-07-18,Talangeni,20mm,4.59,DryMix,3081.68,14145.11,2023
2020-04-24,Naresh,Dust,3.44,WetMix,1313.58,4517.14,2020
2023-01-03,Talangeni,12mm,4.37,WetMix,1392.41,6085.24,2023
2023-05-23,Ashok,40mm,4.7,DryMix,2306.48,10832.75,2023
2024-04-10,Suresh,20mm,3.92,DryMix,3486.27,13682.85,2024
2021-03-30,RK Traders,Dust,14.4,WetMix,1282.5,18471.68,2021
2022-11-17,Prasad Reddy,6mm,1.65,WetMix,1495.49,2466.87,2022
2023-08-26,Prasad Reddy,Dust,3.33,WetMix,1485.94,4948.42,2023
2021-08-17,Suresh,20mm,1.4,DryMix,2483.14,3487.48,2021
2021-09-10,RK Traders,6mm,5.53,WetMix,1508.45,8340.0,2021
2020-03-08,RK Traders,Dust,5.9,WetMix,1287.8,7598.64,2020
2024-08-31,Meghana,12mm,1.88,WetMix,1452.87,2732.29,2024
2024-06-26,Meghana,6mm,5.22,WetMix,1578.83,8243.31,2024
2023-04-26,Prasad Reddy,40mm,6.21,DryMix,2097.56,13019.54,2023
2021-05-28,Meghana,Dust,10.83,WetMix,1286.16,13926.18,2021
2022-05-20,Ashok,12mm,4.84,WetMix,1473.89,7131.16,2022
2023-08-13,Naresh,40mm,2.47,DryMix,2304.31,5680.28,2023
2020-05-19,Ashok,6mm,2.71,WetMix,1245.49,3375.34,2020
2023-11-13,Talangeni,20mm,8.71,DryMix,3288.89,28636.94,2023
2022-12-28,Talangeni,6mm,3.13,WetMix,1576.26,4929.03,2022
2020-04-09,Prasad Reddy,12mm,1.62,WetMix,1145.14,1859.98,2020
2023-02-11,Ashok,20mm,8.43,DryMix,2913.51,24569.86,2023
2020-11-30,RK Traders,6mm,2.26,WetMix,1353.46,3055.63,2020
2023-04-10,Meghana,40mm,12.07,DryMix,2333.96,28164.95,2023
2022-05-23,Talangeni,6mm,4.75,WetMix,1628.06,7734.68,2022
2021-07-23,Prasad Reddy,20mm,2.16,DryMix,2520.62,5435.39,2021
2024-01-25,RK Traders,20mm,1.85,DryMix,3031.55,5618.12,2024
2023-01-26,Suresh,Dust,10.57,WetMix,1357.44,14343.71,2023
2021-10-10,Prasad Reddy,12mm,1.98,WetMix,1232.49,2441.39,2021
2020-07-22,Naresh,6mm,2.13,WetMix,1241.79,2650.0,2020
2022-06-23,Talangeni,12mm,6.08,WetMix,1499.71,9120.66,2022
2024-04-09,Suresh,40mm,3.11,DryMix,2435.77,7568.08,2024
2021-04-15,Talangeni,20mm,2.48,DryMix,2444.99,6057.39,2021
2021-07-29,Ashok,Dust,3.02,WetMix,1405.72,4249.74,2021
2024-07-03,Talangeni,6mm,4.27,WetMix,1541.99,6589.72,2024
2021-11-13,Talangeni,20mm,1.59,DryMix,2748.46,4377.02,2021
2024-01-17,Suresh,40mm,7.4,DryMix,2043.02,15126.13,2024
2023-12-02,Meghana,6mm,6.0,WetMix,1691.88,10156.17,2023
2022-03-20,Prasad Reddy,Dust,4.66,WetMix,1438.7,6702.17,2022
2023-10-09,Talangeni,12mm,1.98,WetMix,1348.71,2674.63,2023
2024-04-30,Meghana,Dust,7.92,WetMix,1479.77,11725.41,2024
2021-05-05,RK Traders,6mm,13.09,WetMix,1446.86,18935.58,2021
2022-05-28,Naresh,20mm,12.3,DryMix,3050.4,37509.31,2022
2022-02-11,Ashok,40mm,7.98,DryMix,1813.42,14462.37,2022
2022-07-11,Naresh,12mm,3.43,WetMix,1355.8,4647.48,2022
2021-11-12,Ashok,6mm,2.2,WetMix,1482.01,3262.16,2021
2020-08-16,Prasad Reddy,40mm,5.27,DryMix,1666.02,8784.1,2020
2024-04-10,Suresh,Dust,2.47,WetMix,1530.27,3772.34,2024
2024-09-08,Suresh,12mm,9.25,WetMix,1461.75,13521.57,2024
2021-11-03,Ashok,40mm,8.03,DryMix,1714.81,13766.75,2021
2020-04-26,Suresh,12mm,7.26,WetMix,1318.95,9578.97,2020
2022-01-22,Prasad Reddy,12mm,8.51,WetMix,1468.95,12503.62,2022
2020-04-15,Naresh,12mm,9.44,WetMix,1252.63,11823.7,2020
2024-11-17,Talangeni,6mm,3.71,WetMix,1829.78,6789.93,2024
2022-02-12,Ashok,12mm,6.19,WetMix,1486.99,9211.8,2022
2024-05-05,Prasad Reddy,12mm,7.35,WetMix,1573.77,11570.38,2024
2024-03-04,Prasad Reddy,40mm,7.49,DryMix,2101.67,15736.9,2024
2022-02-19,Naresh,12mm,1.96,WetMix,1486.36,2909.83,2022
2020-05-10,Naresh,12mm,5.18,WetMix,1239.94,6423.55,2020
2021-05-11,Naresh,40mm,5.72,DryMix,1856.78,10615.54,2021
2024-01-23,Naresh,6mm,7.86,WetMix,1603.58,12601.13,2024
2022-08-22,Naresh,20mm,3.14,DryMix,2567.77,8061.12,2022
2024-03-27,Prasad Reddy,6mm,5.02,WetMix,1632.46,8197.74,2024
2022-08-01,Meghana,40mm,4.11,DryMix,2099.74,8622.54,2022
2023-04-12,Naresh,6mm,2.01,WetMix,1640.41,3291.92,2023
2020-12-16,Prasad Reddy,12mm,9.86,WetMix,1084.72,10697.45,2020
2023-04-30,Talangeni,40mm,15.7,DryMix,2031.15,31885.85,2023
2024-04-15,Talangeni,40mm,9.38,DryMix,2469.19,23150.96,2024
2024-11-26,Prasad Reddy,20mm,7.25,DryMix,2957.83,21432.85,2024
2023-11-17,Prasad Reddy,6mm,9.31,WetMix,1474.46,13732.2,2023
2021-01-13,RK Traders,Dust,7.7,WetMix,1186.12,9129.1,2021
2021-01-13,RK Traders,12mm,8.83,WetMix,1210.97,10687.24,2021
2022-08-19,Prasad Reddy,6mm,1.46,WetMix,1637.49,2389.05,2022
2023-10-02,Talangeni,20mm,6.14,DryMix,3047.74,18700.95,2023
2024-06-17,Naresh,6mm,1.28,WetMix,1845.17,2367.62,2024
2023-09-28,Talangeni,20mm,1.09,DryMix,3146.82,3416.3,2023
2022-10-22,Suresh,6mm,9.89,WetMix,1457.15,14415.75,2022
2020-12-06,RK Traders,6mm,1.65,WetMix,1319.73,2177.89,2020
2024-04-09,Prasad Reddy,12mm,7.65,WetMix,1617.45,12366.99,2024
2023-09-08,Prasad Reddy,20mm,9.47,DryMix,2826.79,26775.94,2023
2024-05-02,Prasad Reddy,20mm,7.78,DryMix,3495.9,27193.39,2024
2020-09-17,Meghana,12mm,1.34,WetMix,1143.9,1538.5,2020
2022-08-07,RK Traders,40mm,3.02,DryMix,2198.59,6641.38,2022
2024-02-04,Talangeni,20mm,8.06,DryMix,3308.33,26672.44,2024
2022-06-02,Suresh,Dust,8.13,WetMix,1476.86,12008.2,2022
2022-07-30,Prasad Reddy,Dust,0.75,WetMix,1269.57,946.23,2022
2021-11-20,RK Traders,6mm,8.34,WetMix,1371.74,11440.76,2021
2022-03-14,Ashok,20mm,6.1,DryMix,2721.27,16589.18,2022
2023-09-15,Prasad Reddy,12mm,4.87,WetMix,1418.63,6912.91,2023
2021-03-28,Ashok,Dust,3.73,WetMix,1275.94,4753.64,2021
2024-04-13,Meghana,6mm,2.52,WetMix,1717.08,4334.76,2024
2021-02-04,Naresh,20mm,5.34,DryMix,2915.9,15571.71,2021
2022-02-26,Suresh,40mm,5.25,DryMix,2003.58,10527.83,2022
2024-08-13,Ashok,20mm,3.73,DryMix,3234.68,12078.95,2024
2024-09-20,Naresh,20mm,8.6,DryMix,3032.54,26065.91,2024
2021-09-04,RK Traders,12mm,9.69,WetMix,1298.75,12589.59,2021
2020-12-09,Naresh,6mm,2.62,WetMix,1268.55,3326.05,2020
2024-11-23,Ashok,20mm,6.11,DryMix,3086.81,18870.33,2024
2023-12-18,Naresh,Dust,9.79,WetMix,1448.67,14186.63,2023
2020-08-15,Prasad Reddy,20mm,2.09,DryMix,2498.76,5225.31,2020
2024-08-15,Prasad Reddy,12mm,0.69,WetMix,1600.3,1097.03,2024
2020-09-15,Meghana,Dust,7.84,WetMix,1158.23,9080.95,2020
2023-01-29,Talangeni,6mm,5.08,WetMix,1623.85,8247.13,2023
2023-02-18,Meghana,12mm,8.96,WetMix,1360.11,12179.77,2023
2024-04-15,Ashok,40mm,5.34,DryMix,2154.49,11515.45,2024
2020-08-19,Talangeni,Dust,6.07,WetMix,1136.43,6892.57,2020
2021-05-16,Prasad Reddy,40mm,2.04,DryMix,1815.98,3705.73,2021
2022-11-26,Prasad Reddy,12mm,9.6,WetMix,1411.48,13546.11,2022
2022-07-04,Meghana,12mm,1.33,WetMix,1245.43,1660.33,2022
2022-05-16,Ashok,40mm,12.35,DryMix,2141.7,26447.31,2022
2022-09-25,Meghana,Dust,2.46,WetMix,1324.24,3257.29,2022
2021-02-18,Suresh,40mm,9.49,DryMix,1770.48,16800.77,2021
2024-06-30,RK Traders,12mm,2.13,WetMix,1387.94,2950.64,2024
2021-01-22,Meghana,12mm,8.0,WetMix,1319.28,10549.9,2021
2022-04-22,Talangeni,Dust,14.46,WetMix,1271.37,18380.64,2022
2023-06-06,Ashok,12mm,1.36,WetMix,1334.46,1810.99,2023
2024-10-03,Prasad Reddy,40mm,5.71,DryMix,2453.83,14007.78,2024
2024-01-23,Suresh,40mm,5.31,DryMix,2354.08,12498.95,2024
2020-03-15,Suresh,20mm,14.24,DryMix,2622.81,37352.14,2020
2021-07-13,RK Traders,6mm,0.63,WetMix,1531.94,968.34,2021
2023-03-20,Suresh,6mm,8.52,WetMix,1518.83,12938.66,2023
2021-06-04,Naresh,20mm,6.76,DryMix,2710.59,18312.75,2021
2024-08-08,Naresh,20mm,2.71,DryMix,3058.78,8303.08,2024
2023-01-23,Meghana,12mm,6.02,WetMix,1459.84,8790.92,2023
2021-09-03,Suresh,Dust,7.77,WetMix,1251.11,9719.98,2021
2022-07-13,Ashok,20mm,2.93,DryMix,2627.78,7704.65,2022
2023-03-27,Meghana,20mm,2.79,DryMix,2940.36,8205.61,2023
2023-07-30,Suresh,12mm,1.82,WetMix,1336.11,2431.61,2023
2024-08-30,Meghana,40mm,2.06,DryMix,2097.74,4313.19,2024
2021-07-09,Prasad Reddy,Dust,3.57,WetMix,1412.53,5048.04,2021
2021-12-11,Talangeni,6mm,3.35,WetMix,1418.53,4751.35,2021
2020-04-25,Talangeni,6mm,6.36,WetMix,1256.26,7989.13,2020
2021-04-10,Talangeni,Dust,10.07,WetMix,1395.36,14046.12,2021
2024-02-07,Suresh,Dust,3.7,WetMix,1426.39,5283.71,2024
2020-11-23,Prasad Reddy,12mm,4.03,WetMix,1267.34,5105.36,2020
2022-07-24,Ashok,Dust,1.2,WetMix,1342.63,1615.76,2022
2024-01-25,Talangeni,6mm,1.5,WetMix,1843.66,2760.21,2024
2023-10-19,Ashok,20mm,1.04,DryMix,3020.93,3132.81,2023
2022-05-25,Talangeni,12mm,9.54,WetMix,1461.88,13949.33,2022
2022-05-21,Ashok,40mm,12.9,DryMix,2164.49,27923.47,2022
2020-12-31,Talangeni,12mm,5.26,WetMix,1255.01,6603.14,2020
2023-02-12,Prasad Reddy,12mm,8.76,WetMix,1355.24,11872.69,2023
2024-06-01,Prasad Reddy,Dust,2.58,WetMix,1537.59,3973.91,2024
2023-09-21,Talangeni,40mm,6.07,DryMix,2087.15,12668.76,2023
2024-11-25,Suresh,Dust,9.58,WetMix,1602.42,15359.05,2024
2022-01-21,Naresh,12mm,2.25,WetMix,1464.18,3296.22,2022
2020-04-14,Naresh,12mm,2.02,WetMix,1296.73,2623.83,2020
2024-12-02,Naresh,40mm,7.02,DryMix,2164.07,15192.93,2024
2023-05-30,Prasad Reddy,12mm,7.37,WetMix,1499.75,11052.89,2023
2024-10-03,RK Traders,12mm,3.2,WetMix,1582.92,5070.33,2024
2021-03-19,Ashok,20mm,8.23,DryMix,2861.97,23556.72,2021
2022-01-18,Naresh,40mm,4.88,DryMix,1830.82,8939.56,2022
2021-05-24,Prasad Reddy,6mm,14.75,WetMix,1393.22,20548.97,2021
2024-06-21,Ashok,20mm,9.78,DryMix,3129.24,30609.03,2024
2021-03-12,Talangeni,Dust,5.79,WetMix,1393.42,8062.77,2021
2022-07-30,Meghana,12mm,4.87,WetMix,1236.05,6015.48,2022
2022-03-17,Naresh,40mm,6.31,DryMix,2117.92,13366.45,2022
2022-04-01,Naresh,6mm,7.09,WetMix,1358.39,9628.75,2022
2023-01-07,Ashok,Dust,5.88,WetMix,1423.62,8372.15,2023
2020-11-03,Prasad Reddy,6mm,2.84,WetMix,1278.34,3630.23,2020
2023-05-13,Talangeni,6mm,1.84,WetMix,1644.39,3027.56,2023
2024-11-18,Prasad Reddy,40mm,1.74,DryMix,2189.72,3808.38,2024
2020-08-26,Prasad Reddy,12mm,2.57,WetMix,1308.18,3368.37,2020
2022-11-01,Prasad Reddy,12mm,10.35,WetMix,1296.18,13420.46,2022
2024-01-09,Ashok,Dust,1.88,WetMix,1524.49,2864.63,2024
2022-04-03,Meghana,20mm,5.41,DryMix,2827.61,15289.62,2022
2022-10-12,Suresh,40mm,6.5,DryMix,2075.43,13480.7,2022
2022-05-04,RK Traders,Dust,5.68,WetMix,1261.62,7165.29,2022
2022-04-22,Talangeni,20mm,1.53,DryMix,2969.55,4558.09,2022
2021-01-30,Ashok,40mm,4.76,DryMix,1987.1,9455.65,2021
2020-03-30,Prasad Reddy,20mm,5.26,DryMix,2709.82,14252.82,2020
2023-10-30,Prasad Reddy,Dust,3.18,WetMix,1454.06,4629.78,2023
2020-05-20,Talangeni,6mm,6.21,WetMix,1341.69,8337.65,2020
2020-08-10,RK Traders,20mm,3.62,DryMix,2707.97,9808.59,2020
2022-11-12,Prasad Reddy,40mm,8.45,DryMix,1821.58,15392.66,2022
2022-11-20,Talangeni,6mm,5.94,WetMix,1622.13,9637.96,2022
2021-10-29,Prasad Reddy,40mm,8.77,DryMix,1938.04,17002.53,2021
2022-04-18,Meghana,40mm,5.03,DryMix,2103.76,10587.48,2022
2022-10-06,RK Traders,20mm,6.9,DryMix,2992.59,20635.73,2022
2022-03-20,Meghana,Dust,5.95,WetMix,1378.9,8205.58,2022
2023-12-01,Talangeni,Dust,6.01,WetMix,1446.64,8695.32,2023
2020-09-10,Talangeni,6mm,1.43,WetMix,1418.57,2029.98,2020
2024-04-03,Suresh,6mm,1.97,WetMix,1838.52,3624.27,2024
2024-01-07,Ashok,Dust,2.85,WetMix,1516.6,4324.89,2024
2021-11-18,Prasad Reddy,Dust,7.81,WetMix,1355.62,10585.51,2021
2021-06-01,RK Traders,12mm,1.53,WetMix,1275.08,1957.0,2021
2020-08-17,Meghana,20mm,2.57,DryMix,2615.07,6727.82,2020
2020-04-05,RK Traders,12mm,13.6,WetMix,1253.15,17048.72,2020
2021-11-26,RK Traders,20mm,7.17,DryMix,2447.91,17550.14,2021
2020-05-12,Talangeni,20mm,9.35,DryMix,2313.07,21621.76,2020
2022-12-05,RK Traders,40mm,7.01,DryMix,1818.8,12755.67,2022
2021-11-20,Naresh,12mm,4.76,WetMix,1315.43,6264.5,2021
2024-07-16,Talangeni,Dust,1.22,WetMix,1409.28,1721.15,2024
2022-10-10,Suresh,20mm,1.4,DryMix,2796.26,3903.76,2022
2023-12-12,RK Traders,20mm,8.62,DryMix,3140.62,27069.93,2023
2022-04-06,Naresh,12mm,2.12,WetMix,1453.22,3074.39,2022
2023-02-05,Naresh,40mm,10.0,DryMix,2027.97,20272.49,2023
2024-09-22,Naresh,12mm,9.44,WetMix,1581.32,14930.69,2024
2021-12-02,RK Traders,12mm,2.05,WetMix,1288.4,2636.8,2021
2020-07-22,Naresh,6mm,2.48,WetMix,1354.29,3356.58,2020
2023-09-05,Ashok,40mm,5.77,DryMix,1999.63,11546.64,2023
2022-07-02,Naresh,Dust,4.53,WetMix,1358.54,6151.24,2022
2021-01-30,Talangeni,6mm,3.02,WetMix,1470.59,4440.42,2021
2020-02-18,Suresh,Dust,4.69,WetMix,1120.61,5259.3,2020
2021-06-20,Prasad Reddy,12mm,5.92,WetMix,1402.89,8306.42,2021
2022-08-24,Naresh,12mm,4.58,WetMix,1241.04,5684.53,2022
2024-01-15,RK Traders,Dust,8.02,WetMix,1677.39,13460.06,2024
2020-08-16,RK Traders,20mm,1.2,DryMix,2265.23,2726.83,2020
2022-09-15,Ashok,6mm,9.4,WetMix,1573.17,14787.44,2022
2020-03-15,Ashok,12mm,7.67,WetMix,1230.56,9441.52,2020
2022-10-17,Suresh,6mm,1.11,WetMix,1654.85,1840.9,2022
2024-04-03,Suresh,6mm,13.52,WetMix,1708.06,23100.25,2024
2022-09-10,Talangeni,6mm,3.56,WetMix,1377.02,4895.46,2022
2020-11-21,Suresh,40mm,8.15,DryMix,1605.59,13078.67,2020
2020-11-19,Meghana,12mm,9.15,WetMix,1273.19,11647.14,2020
2024-06-15,Prasad Reddy,20mm,6.78,DryMix,3325.67,22552.91,2024
2024-12-02,Talangeni,12mm,4.05,WetMix,1518.2,6154.66,2024
2023-09-18,RK Traders,6mm,3.47,WetMix,1531.59,5316.03,2023
2021-12-18,Prasad Reddy,40mm,8.56,DryMix,1714.82,14678.4,2021
2022-09-23,Suresh,12mm,6.35,WetMix,1393.62,8852.01,2022
2021-05-28,RK Traders,6mm,11.23,WetMix,1371.78,15408.83,2021
2021-12-17,Ashok,6mm,6.16,WetMix,1389.87,8557.73,2021
2021-04-12,Meghana,20mm,10.81,DryMix,2498.14,27009.72,2021
2022-12-05,Suresh,Dust,6.28,WetMix,1343.67,8442.33,2022
2024-02-05,Prasad Reddy,40mm,8.19,DryMix,2438.7,19969.16,2024
2023-05-10,Meghana,12mm,8.0,WetMix,1425.95,11404.68,2023
2023-08-05,Talangeni,6mm,2.66,WetMix,1517.3,4030.93,2023
2023-03-21,Ashok,40mm,7.84,DryMix,2179.11,17076.96,2023
2022-09-21,RK Traders,Dust,8.65,WetMix,1453.64,12576.25,2022
2022-03-18,Suresh,20mm,6.32,DryMix,2904.94,18357.94,2022
2020-07-21,Prasad Reddy,20mm,2.01,DryMix,2487.36,4988.3,2020
2022-06-10,RK Traders,Dust,9.18,WetMix,1326.53,12174.41,2022
2023-04-24,Suresh,20mm,11.61,DryMix,2757.04,32014.03,2023
2021-03-09,Prasad Reddy,20mm,8.49,DryMix,2606.13,22130.11,2021
2020-02-20,Meghana,6mm,5.89,WetMix,1316.06,7745.03,2020
2023-09-01,Talangeni,Dust,6.82,WetMix,1554.24,10594.09,2023
2023-04-08,Ashok,12mm,12.7,WetMix,1434.03,18208.29,2023
2023-03-10,Prasad Reddy,12mm,5.9,WetMix,1492.47,8803.45,2023
2020-05-07,Prasad Reddy,6mm,10.85,WetMix,1295.47,14056.29,2020
2020-09-27,Naresh,40mm,9.06,DryMix,1758.1,15932.8,2020
2022-04-10,Ashok,40mm,11.84,DryMix,1911.33,22630.62,2022
2023-12-16,Talangeni,20mm,2.82,DryMix,2983.22,8415.63,2023
2021-08-16,Prasad Reddy,Dust,2.02,WetMix,1211.41,2450.35,2021
2022-09-20,Talangeni,40mm,1.71,DryMix,1865.86,3190.6,2022
2020-05-12,Prasad Reddy,40mm,7.36,DryMix,1785.44,13138.44,2020
2023-05-21,Suresh,Dust,10.86,WetMix,1579.33,17154.35,2023
2021-01-30,Talangeni,Dust,3.32,WetMix,1370.49,4547.37,2021
2023-07-17,Suresh,Dust,5.6,WetMix,1329.88,7445.58,2023
2020-11-06,Suresh,6mm,6.31,WetMix,1254.85,7916.91,2020
2023-09-21,Prasad Reddy,20mm,1.1,DryMix,3177.67,3505.39,2023
2024-04-13,Prasad Reddy,6mm,7.23,WetMix,1526.09,11034.56,2024
2023-08-01,Naresh,40mm,5.32,DryMix,1947.62,10364.14,2023
2022-06-28,Ashok,Dust,3.72,WetMix,1319.69,4903.63,2022
2021-03-01,Naresh,12mm,10.02,WetMix,1247.76,12500.49,2021
2020-04-15,Prasad Reddy,12mm,11.4,WetMix,1217.09,13875.44,2020
2020-11-03,Prasad Reddy,40mm,8.83,DryMix,1727.06,15243.98,2020
2024-07-22,RK Traders,20mm,4.13,DryMix,3228.85,13350.14,2024
2020-06-16,RK Traders,6mm,4.95,WetMix,1319.52,6531.37,2020
2020-05-25,Talangeni,Dust,6.63,WetMix,1296.4,8595.78,2020
2021-12-23,Prasad Reddy,6mm,8.35,WetMix,1521.67,12711.17,2021
2020-06-13,Prasad Reddy,6mm,7.96,WetMix,1339.82,10664.61,2020
2023-09-13,Suresh,6mm,7.57,WetMix,1744.64,13201.42,2023
2024-04-04,Talangeni,Dust,7.9,WetMix,1397.33,11034.56,2024
2024-03-07,Suresh,Dust,14.06,WetMix,1568.37,22056.38,2024
2023-11-26,Naresh,6mm,2.31,WetMix,1578.64,3650.58,2023
2024-05-12,Prasad Reddy,40mm,12.95,DryMix,2284.42,29590.28,2024
2024-07-18,Prasad Reddy,12mm,2.73,WetMix,1653.41,4520.44,2024
2024-07-04,Prasad Reddy,40mm,1.16,DryMix,2354.15,2740.74,2024
2020-11-15,Ashok,20mm,1.1,DryMix,2293.23,2532.14,2020
2023-07-28,Prasad Reddy,40mm,5.92,DryMix,1992.27,11802.04,2023
2022-10-29,Suresh,Dust,2.55,WetMix,1318.83,3362.63,2022
2021-08-04,Ashok,6mm,3.23,WetMix,1545.88,4996.73,2021
2024-01-05,RK Traders,Dust,3.31,WetMix,1583.1,5232.93,2024
2024-04-20,RK Traders,6mm,2.05,WetMix,1793.24,3671.79,2024
2021-12-16,Meghana,40mm,4.85,DryMix,1972.39,9568.06,2021
2022-04-29,Talangeni,12mm,7.82,WetMix,1269.03,9921.63,2022
2020-10-03,Ashok,20mm,7.85,DryMix,2407.97,18907.91,2020
2023-03-07,Talangeni,20mm,12.24,DryMix,3209.58,39273.07,2023
2020-12-19,Talangeni,6mm,4.77,WetMix,1268.13,6053.93,2020
2024-03-16,Ashok,6mm,15.13,WetMix,1617.14,24468.37,2024
2024-02-28,Naresh,6mm,2.03,WetMix,1570.67,3190.25,2024
2024-08-01,Talangeni,Dust,3.59,WetMix,1507.05,5407.22,2024
2023-09-05,Ashok,20mm,7.71,DryMix,3302.04,25465.7,2023
2021-12-17,Talangeni,40mm,1.39,DryMix,1986.4,2765.76,2021
2022-11-09,Talangeni,20mm,3.37,DryMix,2639.6,8892.27,2022
2022-12-13,Prasad Reddy,12mm,8.13,WetMix,1394.71,11333.67,2022
2024-01-23,Talangeni,12mm,8.85,WetMix,1682.0,14886.81,2024
2024-11-12,Meghana,12mm,3.11,WetMix,1442.99,4487.94,2024
2024-10-05,Suresh,20mm,9.06,DryMix,3065.55,27764.79,2024
2024-03-30,RK Traders,6mm,12.65,WetMix,1831.03,23156.87,2024
2023-02-11,Ashok,40mm,7.64,DryMix,1961.83,14979.65,2023
